"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Feb 20 09:20:28 GMT 2024","Tue Feb 20 09:20:28 GMT 2024","249","tests","create_users_test","TestCreateUser","","","2.7 POST Create user as {0}",""
"skipped","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","0","tests","create_users_test","TestCreateUser","","","test_post_create_user_key_value_is_in_response[job]",""
"skipped","Tue Feb 20 09:20:27 GMT 2024","Tue Feb 20 09:20:27 GMT 2024","249","tests","create_users_test","TestCreateUser","","","2.4 POST Create user without name",""
"passed","Tue Feb 20 09:20:23 GMT 2024","Tue Feb 20 09:20:24 GMT 2024","256","tests","create_users_test","TestCreateUser","","","1.2 Check format is json",""
"skipped","Tue Feb 20 09:20:27 GMT 2024","Tue Feb 20 09:20:27 GMT 2024","286","tests","create_users_test","TestCreateUser","","","2.5 POST Create user with None job",""
"passed","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","256","tests","create_users_test","TestCreateUser","","","2.1 GET Send request get with body",""
"passed","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","271","tests","create_users_test","TestCreateUser","","","1.5 POST Create user response is not empty",""
"skipped","Tue Feb 20 09:20:27 GMT 2024","Tue Feb 20 09:20:28 GMT 2024","245","tests","create_users_test","TestCreateUser","","","2.6 POST Create user with None name",""
"passed","Tue Feb 20 09:20:24 GMT 2024","Tue Feb 20 09:20:24 GMT 2024","254","tests","create_users_test","TestCreateUser","","","1.3.2 Check response has key createdAt",""
"passed","Tue Feb 20 09:20:23 GMT 2024","Tue Feb 20 09:20:23 GMT 2024","328","tests","create_users_test","TestCreateUser","","","1.1 POST Create user",""
"skipped","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:27 GMT 2024","250","tests","create_users_test","TestCreateUser","","","2.2 POST Create user without request body",""
"passed","Tue Feb 20 09:20:24 GMT 2024","Tue Feb 20 09:20:24 GMT 2024","258","tests","create_users_test","TestCreateUser","","","1.3.1 Check response has key id",""
"skipped","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","247","tests","create_users_test","TestCreateUser","","","1.3.4 Check response has key job",""
"skipped","Tue Feb 20 09:20:27 GMT 2024","Tue Feb 20 09:20:27 GMT 2024","255","tests","create_users_test","TestCreateUser","","","2.3 POST Create user without job",""
"skipped","Tue Feb 20 09:20:26 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","0","tests","create_users_test","TestCreateUser","","","test_post_create_user_key_value_is_in_response[name]",""
"skipped","Tue Feb 20 09:20:28 GMT 2024","Tue Feb 20 09:20:28 GMT 2024","273","tests","create_users_test","TestCreateUser","","","2.8 POST Create user get to http",""
"skipped","Tue Feb 20 09:20:24 GMT 2024","Tue Feb 20 09:20:26 GMT 2024","1281","tests","create_users_test","TestCreateUser","","","1.3.3 Check response has key name",""
